,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,5.833685940993873,0.06497987078561497,2.0240007577985595,1588.2054822992268,0.10083056409714097
MAE,2.832023585263284,0.048991574152810496,1.5163590294420939,1178.2550548455663,0.05797246951374125
MAPE,inf,0.1925784233895265,inf,4.436651550643007,2.1476955997632796
