,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,16.93768380471527,0.13207809236806367,2.1614471035315055,10309.549522016494,0.14750605776830417
MAE,13.394830854880846,0.09922065123774702,1.6640867726369992,7984.173583266884,0.11060937142228548
MAPE,inf,0.39027289941589627,15.731152719505067,4.212774582398338,4.224291983819044
