,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,16.913876723297193,0.13169428919064372,2.1078536882785284,14904.402447317114,0.14736704870428302
MAE,13.386109765829987,0.09885597882325682,1.5999751121595807,8714.193577961152,0.11065741567113814
MAPE,inf,0.3889286667920898,15.712073769072235,5.442428103289842,4.2283929259065784
