,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,45.381519071000795,0.355428513410387,1.6081954530571143,61094.31297140445,0.15775386334896432
MAE,36.68170306752843,0.2839175273281805,1.2653307717807887,46517.20088286591,0.1302437750895972
MAPE,116.93232388268461,1.128199090434446,10.714731605335606,5.779193777379791,5.110483703670351
