,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,0.08113898689874342,0.0048229644182452526,0.05511686464451029,0.06216798056164829,0.04389383797589406
MAE,0.04361645197693861,0.003568696351237012,0.04128506663404784,0.04628313585477811,0.025196376654532355
MAPE,inf,0.6486875090969871,inf,8.43310423483435,7.699436706313757
