,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,16.937671970860045,0.1313978698847316,2.381614051934642,10291.745613018658,0.14708368441947195
MAE,13.394795458893158,0.09851589589693299,1.9045069426125247,7955.658398238443,0.11142146258268847
MAPE,inf,0.3877574148581508,18.98711785197194,4.199130551116681,4.253399244001488
