,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,45.38132155534569,0.36578062426513286,1.6882559077460249,51803.978533943744,0.15762021975045917
MAE,36.68179585522614,0.27791536488366153,1.3254797029670435,39867.20158830513,0.1300239219537514
MAPE,116.93236422580087,1.1030213374387172,11.457642979089321,4.905665938097823,5.101857161857309
