,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,16.93768380471527,0.1310906559673394,2.3858743150462414,10309.549522016494,0.14708550280008428
MAE,13.394830854880846,0.0983888542593382,1.9085498437377464,7984.173583266884,0.11142283129389097
MAPE,inf,0.38758206885230323,19.035797897612003,4.212774582398338,4.25344761668266
