,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,45.016867242703505,1.4451780612558844,7.205511537686016,74427.19883281572,0.30925077539008616
MAE,31.70353595185366,1.1517186748131196,6.159251690952404,58554.458674346446,0.250187018626134
MAPE,83.15143383084366,4.453732652725176,52.87387425223371,7.079781707335414,9.464053533288455
