,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,5.507995194633541,0.19936185104067564,2.0501235827295923,27282.81332532328,0.1139498957491559
MAE,2.4446941408777727,0.17707005204616608,1.547075313883608,27130.634132985957,0.06411325503569731
MAPE,inf,0.6980063895362061,inf,99.43043453462114,2.3609879718397844
