,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,0.18396162965203217,0.028106328108883825,0.10604351423378287,0.08979220660276344,0.09953162304556191
MAE,0.12610693707099496,0.021572397924906193,0.08773640144637773,0.07086794407122873,0.07270727138545924
MAPE,inf,3.853463412270998,26.949190544949747,12.132486345048784,17.385001650448515
