,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,5.54176952631029,0.12158901534457571,2.0805573329644482,1608.158790411995,0.10288046951105703
MAE,2.5227645186885623,0.09320475085345552,1.6244692877577436,1209.202415202933,0.06487729233749012
MAPE,inf,0.3681436914178703,inf,4.537965994665483,2.450134106264565
