,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,65.44651333113471,21.013722307527214,11.988233306308006,832783.4200944488,0.30695524719844836
MAE,51.3007063819141,20.979377487830845,9.731257014333263,829573.0856585194,0.25927811573790016
MAPE,78.74466454120868,82.33947471473368,53.45165676688376,99.9998563782537,10.491152188284406
