,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,5.504577598166103,0.09774816152363175,2.050659066425398,26619.701051922828,0.10632583240403194
MAE,2.5553005791922425,0.07977861818006063,1.5594942022544038,26463.708916311152,0.06132115681461155
MAPE,inf,0.3159219000017922,inf,96.95739644448128,2.280460637952141
