,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,17.760975190091493,3.0246664649043002,3.44716257138638,191692.4927555561,0.18195923541866052
MAE,12.003749165921235,2.7761722211540936,2.7272405033005014,190901.8755308384,0.1280668309661549
MAPE,inf,10.703374400865112,21.68286311936165,99.97514601239419,4.7495046759832436
