,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,0.24981667224938184,0.11473522656165606,0.10140544040433444,0.14391518848155038,0.17122795713942007
MAE,0.20658410784787268,0.09191997855144728,0.0829814128282298,0.11310030622729264,0.14321243916244286
MAPE,131.09733257726782,17.505570120269482,25.373356264483775,17.478600940540613,30.013656291311886
