,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,0.0829514949220034,0.00829863588328359,0.05582819846648912,0.06242892182345624,0.04444048094428392
MAE,0.0364177732895778,0.006352376409680743,0.041673684409272715,0.04663482302771106,0.029324244806496678
MAPE,inf,1.121416016037933,inf,8.472363738331383,9.466853564852029
