,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,47.81491098864774,1.6368250477113657,2.5992504197917907,75134.34134536707,0.24345669637890135
MAE,39.54019817190244,1.311340287634908,2.1270010189678907,59046.700808696405,0.2036234497729295
MAPE,131.0973326998006,5.062039050398217,15.91518967972323,7.0447018193158115,7.860309881196409
