,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,7.159480237256945,0.06647957099597872,2.105396070383211,1724.5425574192404,0.1041627613776808
MAE,2.766004765687053,0.050810166799046916,1.5666401906274823,1267.6952501985704,0.051310563939634624
MAPE,inf,0.19977710180504,inf,4.781518191993939,1.8638013362799122
