,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,0.3116240927429485,0.03741502927509437,0.16979821154805105,0.12023751989325554,0.14964729312178038
MAE,0.23875423707215127,0.028667160275331574,0.14780095201261242,0.09417228686529262,0.12575048251543328
MAPE,128.89157318551702,5.082343023041967,54.335179634335375,12.861120502048628,26.07813531338919
