,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry
RMSE,59.64485135100034,0.5337668307599234,4.352311577292947,62772.850256146114,0.21277270504831197
MAE,45.69756097560977,0.40896879097823174,3.7884721441684457,49164.87687804877,0.17879555164533048
MAPE,128.89157318551693,1.6137532369812797,31.068280924034923,6.133240501522468,6.926207994263608
